GUA	GUA	0.0232220604490039
GUA	GUA	0.0245432342570411
GUA	GUA	0.0246377728433734
GUA	GUA	0.0248609262921386
GUA	GUA	0.0247099005403433
GUA	GUA	0.0240735394065735
GUA	GUA	0.0236096083911881
GUA	GUA	0.0251258189017182
GUA	GUA	0.0250546765768859
GUA	GUA	0.0243049139476639
GUA	GUA	0.023858263428734
GUA	GUA	0.0254268158211612
GUA	GUA	0.0231641377241595
GUA	GUA	0.0241495071290896
GUA	GUA	0.0250715744583646
GUA	GUA	0.02397159117324
ROT	ROT	0.022593076230096
ROT	ROT	0.0241606056447555
ROT	ROT	0.0234964954131132
ROT	ROT	0.0228638546566144
ROT	GUA	0
GUA	GUA	0.0237190177552317
ROT	ROT	0.0251355915062358
ROT	ROT	0.0245399135753401
ROT	ROT	0.0237547218624356
ROT	ROT	0.0244520353582013
ROT	ROT	0.0233351422371894
ROT	ROT	0.0246648994450924
ROT	ROT	0.0217238037442491
ROT	ROT	0.0242064447689657
ROT	ROT	0.0220536180243222
ROT	ROT	0.022712863624013
GUA	GUA	0.024868085997286
ROT	ROT	0.0225645834197095
ROT	ROT	0.0242248567649188
ROT	ROT	0.0213696159800628
ROT	ROT	0.0231683725250693
ROT	ROT	0.0235808048346214
GUA	GUA	0.0249431231923547
GUA	GUA	0.0245904873431556
GUA	GUA	0.0231053750644892
GUA	GUA	0.0240204578060672
GUA	GUA	0.0241333071889661
GUA	GUA	0.0251427007014038
